Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"D Yan, M Dou, J Yang, S Zou…","Application of 3D printing technology in prefabricated buildings",2023,"Frontiers in Civil and …","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9781003344209-57/application-3d-printing-technology-prefabricated-buildings-dongmei-yan-mingyuan-dou-jing-yang-shuai-zou-qing-feng","",112,"2026-01-26 18:01:20","","10.1201/9781003344209-57/application-3d-printing-technology-prefabricated-buildings-dongmei-yan-mingyuan-dou-jing-yang-shuai-zou-qing-feng","",,,,,,0,0.00,0,5,3,"… In terms of construction technology, 3D concrete printing has been applied to the printing of … Research progress of metal parts surface finishing technology applied to additive …","","https://scholar.google.com/scholar?q=related:4zTyKqooMzsJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
2,"MT Abid, SA Khan, M Koç","3D printing in facilities management: A systematic review toward smart and sustainable building operations",2025,"Buildings","mdpi.com","https://www.mdpi.com/2075-5309/15/23/4231","https://scholar.google.com/scholar?cites=15863396376304104484&as_sdt=2005&sciodt=2007&hl=en",113,"2026-01-26 18:01:20","HTML","","",,,,,,2,2.00,1,3,1,"… begins with digital model slicing, followed by sequential material deposition or curing, and concludes with post-processing steps including support removal and surface finishing [19]. …","https://www.mdpi.com/2075-5309/15/23/4231","https://scholar.google.com/scholar?q=related:JDTT1PQaJtwJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"A Yoo, P Bedarf, T Wangler, B Dillenburger","Vertical Modulations",,"academia.edu","","https://www.academia.edu/download/120151323/acadia19_596.pdf","",114,"2026-01-26 18:01:20","PDF","","",,,,,,0,0.00,0,4,,"… The obvious advantages of such a technique is the possibility to integrate reinforcement and to achieve surface finishing similar to that of cast concrete. Nevertheless, its shortcoming is …","https://www.academia.edu/download/120151323/acadia19_596.pdf","https://scholar.google.com/scholar?q=related:z2EV3Ye19tYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"L Coppola, PG Gambarova","IN CONCRETE STRUCTURES AND CEMENTITIOUS MATERIALS–2024",,"aciitaly.com","","https://www.aciitaly.com/wp-content/uploads/2024/10/ACI-IC-FEDERBETON-summaries-2024.pdf","",115,"2026-01-26 18:01:20","PDF","","",,,,,,0,0.00,0,2,,"… The fabrication of reinforced-concrete structures via 3D Concrete Printing (3DCP) [1, 2] is the … Single-lap capacity was related to surface finishing, a clear sign of the role of machining in …","https://www.aciitaly.com/wp-content/uploads/2024/10/ACI-IC-FEDERBETON-summaries-2024.pdf","https://scholar.google.com/scholar?q=related:jKRSWFUOHdgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
17,"K Chadha, A Dubor, E Cabay, Y Tayoun…","Additive manufacturing for the circular built environment: Towards circular construction with earth-based materials",2024,"A circular built …","library.oapen.org","https://library.oapen.org/bitstream/handle/20.500.12657/86890/978-3-031-39675-5.pdf?sequence=1#page=128","https://scholar.google.com/scholar?cites=4925269510289319062&as_sdt=2005&sciodt=2007&hl=en",116,"2026-01-26 18:01:20","PDF","","",,,,,,17,8.50,3,5,2,"… In this context, 3D concrete printing (3DCP) has been the first AM technology to enter the … be required to process materials sourced from the site and surface finishing operations. …","https://library.oapen.org/bitstream/handle/20.500.12657/86890/978-3-031-39675-5.pdf?sequence=1#page=128","https://scholar.google.com/scholar?q=related:lmTbP4YSWkQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"Z Liu, L Si, Y Liu, M Li, TN Wong","Optimization of Printing Parameters Based on Computational Fluid Dynamics (CFD) for Uniform Filament Mass Distribution at Corners in 3D Cementitious …",2025,"Crystals","mdpi.com","https://www.mdpi.com/2073-4352/15/8/725","",117,"2026-01-26 18:01:20","HTML","","",,,,,,0,0.00,0,5,1,"… In contrast, printing in subspace I when φ = 1.5 means that the filament will have a poor surface finishing. It was found that increasing the toolpath radius R or the relative nozzle travel …","https://www.mdpi.com/2073-4352/15/8/725","https://scholar.google.com/scholar?q=related:t27vThpBnNYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
10,"S Ercan Jenny, D Mitterberger, E Lloret-Fritschi…","Robotic on-site adaptive thin-layer printing: Challenges and workflow for design and fabrication of bespoke cementitious plasterwork at full architectural scale",2023,"Architecture, Structures …","Springer","https://link.springer.com/article/10.1007/s44150-022-00062-9","https://scholar.google.com/scholar?cites=983396869866506084&as_sdt=2005&sciodt=2007&hl=en",118,"2026-01-26 18:01:20","HTML","10.1007/s44150-022-00062-9","",,,,,,10,3.33,3,4,3,"… -Based 3D Concrete Printing (S-3DCP) research at NTU [23] starts to investigate the effect of process parameters on material distribution in a spray-based 3D concrete printing process. …","https://link.springer.com/article/10.1007/s44150-022-00062-9","https://scholar.google.com/scholar?q=related:ZMefLT66pQ0J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
12,"T Pan, R Guo, Y Jiang, X Ji, R Qi","Flow and deformation behaviors of cementitious materials through nozzles with different geometric parameters: Experimental and numerical approaches",2022,"Construction and Building Materials","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950061822032615","https://scholar.google.com/scholar?cites=10737716205896188301&as_sdt=2005&sciodt=2007&hl=en",119,"2026-01-26 18:01:20","HTML","","",,,,,,12,3.00,2,5,4,"Nozzle geometric parameters are important to control the flow and deformation behaviors of printed filament. Choosing the right nozzle geometric parameters before the printing process …","https://www.sciencedirect.com/science/article/pii/S0950061822032615","https://scholar.google.com/scholar?q=related:jcFll_8HBJUJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"A Bjelland","Topology Optimization of 3D Printed Flexural Elements",2020,"","search.proquest.com","https://search.proquest.com/openview/1d9b945d92624a1bd1c4de995bad8234/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=17170682649541237957&as_sdt=2005&sciodt=2007&hl=en",120,"2026-01-26 18:01:20","HTML","","",,,,,,1,0.17,1,1,6,"… that “[the] potential of automation, elimination of formwork, reduction of construction waste, geometrical precision and production of complex geometries render 3D concrete printing an …","https://search.proquest.com/openview/1d9b945d92624a1bd1c4de995bad8234/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:xVzeROWESu4J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
24,"O Lakhal, T Chettibi, A Belarouci…","Robotized additive manufacturing of funicular architectural geometries based on building materials",2020,"IEEE/ASME …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8999505/","https://scholar.google.com/scholar?cites=12399578552284065837&as_sdt=2005&sciodt=2007&hl=en",121,"2026-01-26 18:01:20","","","",,,,,,24,4.00,6,4,6,"… Necessary to provide the required deposition motion and speed, with high feature-volume resolution for building construction, dimensional control, and surface finishing. The developed …","https://ieeexplore.ieee.org/iel7/3516/9224210/08999505.pdf","https://scholar.google.com/scholar?q=related:LbBxXf8mFKwJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
69,"MR Khosravani, A Haghighi","Large-scale automated additive construction: overview, robotic solutions, sustainability, and future prospect",2022,"Sustainability","mdpi.com","https://www.mdpi.com/2071-1050/14/15/9782","https://scholar.google.com/scholar?cites=16273788673945331319&as_sdt=2005&sciodt=2007&hl=en",122,"2026-01-26 18:01:20","HTML","","",,,,,,69,17.25,35,2,4,"… , and intended to bring 3D concrete printing directly into the … of robotic solutions for the surface finishing of large-scale … to reduce the need for surface finishing or post-processing, …","https://www.mdpi.com/2071-1050/14/15/9782","https://scholar.google.com/scholar?q=related:d2ZJpJMc2OEJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"E Simon","The Effects of Non-Planar 3D Printing on the Strength of Complex Architectural Forms",2025,"","rave.ohiolink.edu","https://rave.ohiolink.edu/etdc/view?acc_num=kent1745526130662274","",123,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,1,1,"… In this way, the research proposes a new digital fabrication strategy in combination with reinforced meshwork structures and 3D concrete printing to increase geometric freedom, reduce …","https://etd.ohiolink.edu/acprod/odb_etd/ws/send_file/send?accession=kent1745526130662274&disposition=inline","https://scholar.google.com/scholar?q=related:0EKi3xxwpgkJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
24,"A Villa, PK Gianchandani, F Baino","Sustainable approaches for the additive manufacturing of ceramic materials",2024,"Ceramics","mdpi.com","https://www.mdpi.com/2571-6131/7/1/19","https://scholar.google.com/scholar?cites=14639215541563368878&as_sdt=2005&sciodt=2007&hl=en",124,"2026-01-26 18:01:20","HTML","","",,,,,,24,12.00,8,3,2,"… It was also found [30] that the microstructures, the surface finishing, and the smooth jetting could be improved by optimising the process parameters, such as the surface tension, the …","https://www.mdpi.com/2571-6131/7/1/19","https://scholar.google.com/scholar?q=related:riVDIfnwKMsJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
22,"D Won, BG Hwang, S Chi, JL Kor","Adoption of three-dimensional printing technology in public housing in Singapore: Drivers, challenges, and strategies",2022,"Journal of Management in …","ascelibrary.org","https://ascelibrary.org/doi/abs/10.1061/(ASCE)ME.1943-5479.0001065","https://scholar.google.com/scholar?cites=8624533132808999482&as_sdt=2005&sciodt=2007&hl=en",125,"2026-01-26 18:01:20","","10.1061/(ASCE)ME.1943-5479.0001065","",,,,,,22,5.50,6,4,4,"… to explore the potential adoption of 3D concrete printing, with the expectation of expanding … significance level of 0.05, except for surface finishing, which indicated that certain roles might …","","https://scholar.google.com/scholar?q=related:OtKqhjB_sHcJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"JR Cotrell","Suction Anchors and Their Methods of Manufacture",2026,"US Patent App. 19/330,099","Google Patents","https://patents.google.com/patent/US20260015811A1/en","",126,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,1,1,"… 323 may be manufactured using 3D concrete printing or other concrete manufacturing … and slow welding processes, weld inspection, and surface finishing such as primers and paints. …","","https://scholar.google.com/scholar?q=related:B1YRuVudFiQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"A Kaur, C Lee, S Kulkarni, M Code, U Chadha","Civil Additive Manufacturing: Foundations and Frontiers of the Modern Construction Industry",2025,"Authorea Preprints","techrxiv.org","https://www.techrxiv.org/doi/full/10.36227/techrxiv.175606971.13699431","",127,"2026-01-26 18:01:20","","10.36227/techrxiv.175606971.13699431","",,,,,,0,0.00,0,5,1,"… - Hard to maintain precision when layering and affecting surface finishing and dimensional … but remains a key influence for modern 3D concrete printing. Gantry-based printing is the …","https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.175606971.13699431","https://scholar.google.com/scholar?q=related:76ghj5pSfgcJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
4,"T Taufek, YHP Manurung, S Akma…","Distortion analysis of generatively designed hinge bracket using meso-scaled thermomechanical simulation with experimental validation",2022,"Virtual and Physical …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/17452759.2022.2092760","https://scholar.google.com/scholar?cites=1414177343756927974&as_sdt=2005&sciodt=2007&hl=en",128,"2026-01-26 18:01:20","","10.1080/17452759.2022.2092760","",,,,,,4,1.00,1,4,4,"… manual support structure removal, and surface finishing process by sandblasting. Furthermore… AM extrusion-based techniques namely 3D Concrete Printing (3DCP) offers an alternative …","https://www.tandfonline.com/doi/pdf/10.1080/17452759.2022.2092760","https://scholar.google.com/scholar?q=related:5oMJMM0qoBMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"GE Gardner, K Forward, K Tse, K Sharma","Rapid composite formwork: An automated and customizable process for freeform concrete through computational design and robotic fabrication",2020,"… International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-49916-7_86","https://scholar.google.com/scholar?cites=18035732014877277239&as_sdt=2005&sciodt=2007&hl=en",129,"2026-01-26 18:01:20","","10.1007/978-3-030-49916-7_86","",,,,,,1,0.17,0,4,6,"… of sand to support the molds [17], or by controlling the concrete hydration and rheology parameters via the inclusion of additives for the optimization of concrete for 3D concrete printing […","","https://scholar.google.com/scholar?q=related:N3zmyrXKS_oJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"S Kumar, A Kumar, A Pundir, A Dwivedi…","Evaluating the Effects of Low-Clay Containing Natural Soil on the Fresh Properties of 3d-Printed Concrete",,"Available at SSRN …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4921281","",130,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,5,,"… flocculate when sheared during extrusion, allowing for better printing and surface finishing 90 … Nematollahi, 3D Concrete Printing for Construction Applications, 616 …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4921281","https://scholar.google.com/scholar?q=related:a2NCENDj4W4J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
14,"V Frangez, D Salido-Monzu, A Wieser","Surface finish classification using depth camera data",2021,"Automation in Construction","Elsevier","https://www.sciencedirect.com/science/article/pii/S0926580521002508","https://scholar.google.com/scholar?cites=3908584014648615424&as_sdt=2005&sciodt=2007&hl=en",131,"2026-01-26 18:01:20","HTML","","",,,,,,14,2.80,5,3,5,"We propose a novel approach for surface finish classification of digitally fabricated structures using an industrial depth camera. Data collected at different viewpoints are jointly …","https://www.sciencedirect.com/science/article/pii/S0926580521002508","https://scholar.google.com/scholar?q=related:AKLm53MUPjYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
10,"T Hanisch, M Joppa, V Eisenrauch, S Jacob…","Optimizing the macrostructure of 3D-printed pipe surfaces to improve cleanability",2024,"Heat and Mass …","Springer","https://link.springer.com/article/10.1007/s00231-023-03387-3","https://scholar.google.com/scholar?cites=5573390055964755301&as_sdt=2005&sciodt=2007&hl=en",132,"2026-01-26 18:01:20","HTML","10.1007/s00231-023-03387-3","",,,,,,10,5.00,2,5,2,"… Upcoming work will investigate the influence of a combination of surface finishing methods and macrostructures on the cleaning performance. This may further improve cleanability and …","https://link.springer.com/article/10.1007/s00231-023-03387-3","https://scholar.google.com/scholar?q=related:ZUV5ELqoWE0J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
24,"RG Rivera, RG Alvarado, A Martinez-Rocamora…","A comprehensive performance evaluation of different mobile manipulators used as displaceable 3D printers of building elements for the construction industry",2020,"Sustainability","mdpi.com","https://www.mdpi.com/2071-1050/12/11/4378","https://scholar.google.com/scholar?cites=4086747744823563683&as_sdt=2005&sciodt=2007&hl=en",133,"2026-01-26 18:01:20","HTML","","",,,,,,24,4.00,6,4,6,"The construction industry is currently technologically challenged to incorporate new developments for enhancing the process, such as the use of 3D printing for complex building …","https://www.mdpi.com/2071-1050/12/11/4378","https://scholar.google.com/scholar?q=related:o1XW4GsLtzgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"A Muralha, S Amaral, N Aido, R Jónatas…","Use of automated control machining tools for design, construction, and testing with hydraulic physical models",2022,"… Conference on Testing …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-29191-3_1","",134,"2026-01-26 18:01:20","","10.1007/978-3-031-29191-3_1","",,,,,,0,0.00,0,5,4,"… The last materials that were used in CNC machining were polyethylene and high-density polystyrene, their softness enabling fast machining processes and good surface finishing. The …","https://www.researchgate.net/profile/Antonio-Muralha/publication/371332230_Use_of_Automated_Control_Machining_Tools_for_Design_Construction_and_Testing_with_Hydraulic_Physical_Models/links/6484efde2cad460a1b0a33da/Use-of-Automated-Control-Machining-Tools-for-Design-Construction-and-Testing-with-Hydraulic-Physical-Models.pdf","https://scholar.google.com/scholar?q=related:PI6USe4CEaUJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
26,"AW Hashmi, HS Mali, A Meena, KK Saxena…","Understanding the mechanism of abrasive-based finishing processes using mathematical modeling and numerical simulation",2022,"Metals","mdpi.com","https://www.mdpi.com/2075-4701/12/8/1328","https://scholar.google.com/scholar?cites=7884324485726824476&as_sdt=2005&sciodt=2007&hl=en",135,"2026-01-26 18:01:20","HTML","","",,,,,,26,6.50,5,5,4,"… Many researchers have employed the AFM and its hybrid variants for surface finishing of … CFD is also used to model the 3D Concrete Printing to predict the shape of cross-sectional …","https://www.mdpi.com/2075-4701/12/8/1328","https://scholar.google.com/scholar?q=related:HGipyVi_am0J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
7,"OJ Oladunni, CKM Lee, ID Ibrahim…","Advances in sustainable additive manufacturing: a systematic review for construction industry to mitigate greenhouse gas emissions",2025,"Frontiers in Built …","frontiersin.org","https://www.frontiersin.org/journals/built-environment/articles/10.3389/fbuil.2025.1535626/full","https://scholar.google.com/scholar?cites=15103481811459234792&as_sdt=2005&sciodt=2007&hl=en",136,"2026-01-26 18:01:20","HTML","10.3389/fbuil.2025.1535626","",,,,,,7,7.00,2,4,1,"… Following available sources on the seven types of AM, there are two main techniques (applicable to any other technique) for rapid development of a large-scale 3D concrete printing (…","https://www.frontiersin.org/journals/built-environment/articles/10.3389/fbuil.2025.1535626/full","https://scholar.google.com/scholar?q=related:6NuZk69YmtEJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"LR Manjunatha","Sustainable Concrete Construction",,"researchgate.net","","https://www.researchgate.net/profile/Manjunatha-Lr/publication/339364039_Guest_Editorial_-NBM_CW_Magazine_ISSN_0973-0591VOLUME_25_ISSUE_-4OCT_2019/links/5e4d63f1a6fdccd965b167b1/Guest-Editorial-NBM-CW-Magazine-ISSN-0973-0591-VOLUME-25-ISSUE-4-OCT-2019.pdf","",137,"2026-01-26 18:01:20","PDF","","",,,,,,0,0.00,0,1,,"… Surface Finishing is achieved by working the top surface of the segment with steel square … CyBe Constructions, a Dutch company, has been trying to make 3D concrete printing more …","https://www.researchgate.net/profile/Manjunatha-Lr/publication/339364039_Guest_Editorial_-NBM_CW_Magazine_ISSN_0973-0591VOLUME_25_ISSUE_-4OCT_2019/links/5e4d63f1a6fdccd965b167b1/Guest-Editorial-NBM-CW-Magazine-ISSN-0973-0591-VOLUME-25-ISSUE-4-OCT-2019.pdf","https://scholar.google.com/scholar?q=related:IcEguUulmpIJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"Q Munir","Designing printing parameters for geopolymer concrete prepared from construction and demolition waste and industrial side streams",2023,"","lutpub.lut.fi","https://lutpub.lut.fi/handle/10024/166534","",138,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,1,3,"… The required size of the materials (2-4mm) for 3D concrete printing applications was achieved by performing crushing and screening processes. Homogeneous and uniform material …","https://lutpub.lut.fi/bitstream/handle/10024/166534/Qaisar%20Munir_A4.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:miCy3rKsYb4J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"R Naboni¹, N Jakica","Additive manufacturing in skin systems: trends and future",2021,"Rethinking Building Skins: Transformative …","books.google.com","https://books.google.com/books?hl=en&lr=&id=Ip0tEAAAQBAJ&oi=fnd&pg=PA425&dq=%223d+concrete+printing%22+%22surface+finishing%22&ots=FUK49Ntm8t&sig=rzQpKQ4W_BlcPxsgP8366TgawXo","",139,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,2,5,"… are currently providing equipment for large-scale 3D concrete printing (3DCP), which is by … , yet with limitations in dimensional accuracy and surface finishing. The work of Joris Laarman …","","https://scholar.google.com/scholar?q=related:a-ezYEFSohYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"EE Dikel, L Arbuckle","3D Additive Construction",2024,"Arctic","JSTOR","https://www.jstor.org/stable/27371742","",140,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,2,2,"… for the inclusion of other building systems, insulation, reinforcement, or surface finishing. … and challenges of 3D concrete printing. Virtual and Physical Prototyping 11(3):209 – 225. h…","https://journalhosting.ucalgary.ca/index.php/arctic/article/download/80896/58035/262132","https://scholar.google.com/scholar?q=related:lbVW2GVu0YgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
2,"FE Kaya","Applications of Additive Manufacturing in Construction and Historic Building Restoration/Rehabilitation",2021,"","amslaurea.unibo.it","https://amslaurea.unibo.it/id/eprint/22784/","https://scholar.google.com/scholar?cites=10839795993606295712&as_sdt=2005&sciodt=2007&hl=en",141,"2026-01-26 18:01:20","","","",,,,,,2,0.40,2,1,5,"… As a final comparison, Contour crafting does not require further postprocessing steps since the deposition head allows surface finishing and smoothing during the production. While in …","https://amslaurea.unibo.it/id/eprint/22784/1/Thesis.pdf","https://scholar.google.com/scholar?q=related:oBCbRAaxbpYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
63,"A Alhijaily, ZM Kilic, ANP Bartolo","Teams of robots in additive manufacturing: a review",2023,"Virtual and Physical Prototyping","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/17452759.2022.2162929%4010.1080/tfocoll.2024.0.issue-novel_process_add_manuf","https://scholar.google.com/scholar?cites=15970784526085808653&as_sdt=2005&sciodt=2007&hl=en",142,"2026-01-26 18:01:20","","10.1080/17452759.2022.2162929%4010.1080/tfocoll.2024.0.issue-novel_process_add_manuf","",,,,,,63,21.00,21,3,3,"… This system enables the printing of non-planar surfaces and reduces the printing time without affecting surface finishing. However, a delay between each robot is needed to avoid …","https://www.tandfonline.com/doi/pdf/10.1080/17452759.2022.2162929%4010.1080/tfocoll.2024.0.issue-novel_process_add_manuf","https://scholar.google.com/scholar?q=related:DWKm3eifo90J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
22,"TR Arunprasand, P Nallasamy","Advancements in optimizing mechanical performance of 3d printed polymer matrix composites via microstructural refinement and processing enhancements: A …",2025,"Mechanics of Advanced Materials …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/15376494.2024.2426776","https://scholar.google.com/scholar?cites=7053562507092925269&as_sdt=2005&sciodt=2007&hl=en",143,"2026-01-26 18:01:20","","10.1080/15376494.2024.2426776","",,,,,,22,22.00,11,2,1,"… Furthermore, post-processing requirements, such as curing, heat treatment, or surface finishing, might be necessary to attain the desired material properties, thus impacting overall …","https://www.tandfonline.com/doi/pdf/10.1080/15376494.2024.2426776","https://scholar.google.com/scholar?q=related:VZtJlLpJ42EJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
6,"SD Dipta, MM Rahman, MJ Ansari…","A Comprehensive Review of Sustainable and Green Additive Manufacturing: Technologies, Practices, and Future Directions",2025,"Journal of Manufacturing …","mdpi.com","https://www.mdpi.com/2504-4494/9/8/269","https://scholar.google.com/scholar?cites=10392535887332418765&as_sdt=2005&sciodt=2007&hl=en",144,"2026-01-26 18:01:20","HTML","","",,,,,,6,6.00,2,4,1,"… A critical factor in 3D concrete printing is balancing pumpability, the ability of the concrete to … Additionally, extensive post-processing support removal, surface finishing, and curing …","https://www.mdpi.com/2504-4494/9/8/269","https://scholar.google.com/scholar?q=related:zaTy11O0OZAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"SY Mak¹, KL Tam, CHB Yung","and Wing Fung Edmond Yau²",2021,"Materials Science …","Trans Tech Publications Ltd","","",145,"2026-01-26 18:01:20","CITATION","","",,,,,,0,0.00,0,3,5,"","","https://scholar.google.com/scholar?q=related:i1cHh4xBaFEJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"K Chadha, A Dubor, E Cabay, Y Tayoun…","Additive Manufacturing for the Circular",2024,"A Circular Built …","books.google.com","https://books.google.com/books?hl=en&lr=&id=EjvsEAAAQBAJ&oi=fnd&pg=PA111&dq=%223d+concrete+printing%22+%22surface+finishing%22&ots=GBoeDj_jIN&sig=DcIkYVEfDMcJhjtX9aLvorhmjoI","",146,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,5,2,"… In this context, 3D concrete printing (3DCP) has been the first AM technology to enter the … be required to process materials sourced from the site and surface finishing operations. …","","https://scholar.google.com/scholar?q=related:du9NTJGZkwYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
9,"CD Patel, CH Chen","Digital Manufacturing: The Industrialization of"" art to Part"" 3D Additive Printing",2022,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=o6NgEAAAQBAJ&oi=fnd&pg=PP1&dq=%223d+concrete+printing%22+%22surface+finishing%22&ots=Rrw8VMrTbj&sig=VflH2E3YpM6Lphk1ZfPYcwZP3r0","https://scholar.google.com/scholar?cites=5991437109717781883&as_sdt=2005&sciodt=2007&hl=en",147,"2026-01-26 18:01:20","BOOK","","",,,,,,9,2.25,5,2,4,"… 3 Surface finishing 283 7.7 Applications 284 7.7. 1 Aerospace 285 7.7. 2 Automotive industry 288 7.7. … 2 3D concrete printing technology developed by NTU Singapore 372 …","","https://scholar.google.com/scholar?q=related:e03Sqk7cJVMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
