Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
24,"RG Rivera, RG Alvarado, A Martinez-Rocamora…","A comprehensive performance evaluation of different mobile manipulators used as displaceable 3D printers of building elements for the construction industry",2020,"Sustainability","mdpi.com","https://www.mdpi.com/2071-1050/12/11/4378","https://scholar.google.com/scholar?cites=4086747744823563683&as_sdt=2005&sciodt=2007&hl=en",151,"2026-01-26 18:10:31","HTML","","",,,,,,24,4.00,6,4,6,"… In addition, to further test our work, we constrained the robot workspace thus resembling real life construction sites. In general, the statistical results show that the omnidirectional …","https://www.mdpi.com/2071-1050/12/11/4378","https://scholar.google.com/scholar?q=related:o1XW4GsLtzgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
18,"G Placzek, L Brohmann, K Mawas…","A lean-based production approach for shotcrete 3D printed concrete components",2021,"… . Proceedings of the …","researchgate.net","https://www.researchgate.net/profile/Mehdi-Maboudi-2/publication/355743986_A_Lean-based_Production_Approach_for_Shotcrete_3D_Printed_Concrete_Components/links/61810db1a767a03c14e2e4d5/A-Lean-based-Production-Approach-for-Shotcrete-3D-Printed-Concrete-Components.pdf","https://scholar.google.com/scholar?cites=593448673705810668&as_sdt=2005&sciodt=2007&hl=en",152,"2026-01-26 18:10:31","PDF","","",,,,,,18,3.60,5,4,5,"… , often also referred to as 3D concrete printing (3DCP), means … Furthermore, the geometrical freedom of the robot tracks is … model, which includes the path planning along the fabrication …","https://www.researchgate.net/profile/Mehdi-Maboudi-2/publication/355743986_A_Lean-based_Production_Approach_for_Shotcrete_3D_Printed_Concrete_Components/links/61810db1a767a03c14e2e4d5/A-Lean-based-Production-Approach-for-Shotcrete-3D-Printed-Concrete-Components.pdf","https://scholar.google.com/scholar?q=related:7FqprGxaPAgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
144,"J Burger, E Lloret-Fritschi, F Scotto…","Eggshell: ultra-thin three-dimensional printed formwork for concrete structures",2020,"3D Printing and …","liebertpub.com","https://www.liebertpub.com/doi/abs/10.1089/3dp.2019.0197","https://scholar.google.com/scholar?cites=8629881749839576190&as_sdt=2005&sciodt=2007&hl=en",153,"2026-01-26 18:10:31","","10.1089/3dp.2019.0197","",,,,,,144,24.00,36,4,6,"… The most notable of these processes is 3D concrete printing (3DCP), first pioneered as a process called Contour Crafting. Currently, … 3A), adding complexity in robotic path planning. …","https://www.liebertpub.com/doi/pdf/10.1089/3dp.2019.0197","https://scholar.google.com/scholar?q=related:fnzQeLp_w3cJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
2,"L Poudelet, MG Molina, L Calvo, R Cardona…","Comparison between mono-and bi-component extruders in concrete additive manufacturing",2023,"Progress in Additive …","Springer","https://link.springer.com/article/10.1007/s40964-022-00383-7","https://scholar.google.com/scholar?cites=9528716786475283706&as_sdt=2005&sciodt=2007&hl=en",154,"2026-01-26 18:10:31","HTML","10.1007/s40964-022-00383-7","",,,,,,2,0.67,0,5,3,"… The implementation of 3D concrete printing (3DCP) is … concrete was moved by a cable robot. An image of the 3D printers is … The path planning input has been obtained by applying CAD …","https://link.springer.com/article/10.1007/s40964-022-00383-7","https://scholar.google.com/scholar?q=related:-jQpl27NPIQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"S Mercy, TE Devi, SR Muniyasamy…","Estimate of Material Deformation by Experimentation in the Context of Additive Printing of Concrete on a Large Scale",2026,"ADVANCES IN …","api.taylorfrancis.com","https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.1201/9781003685906-109&type=chapterpdf","",155,"2026-01-26 18:10:31","","","",,,,,,0,0.00,0,4,1,"… path planning methodology for wire and arc additive manufacturing of thin-walled structures, Robot… van Zijl, 3D concrete printing: a lower bound analytical model for buildability …","","https://scholar.google.com/scholar?q=related:MjR3GTfwJ2UJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"D Mustika Sari, MA Berawi, D Gunawan Saroji, P Miraj…","WORK BREAKDOWN STRUCTURE AND CONSTRUCTION PROCESS FRAMEWORK FOR A HYBRID 3D-PRINTED MODULAR BUILDING",2025,"","repository.tudelft.nl","https://repository.tudelft.nl/file/File_cbee2f75-cdbd-4280-b47f-0bc9a24496d8","",156,"2026-01-26 18:10:31","PDF","","",,,,,,0,0.00,0,5,1,"… This pattern uses a coordinated and robot-assisted process to use precast concrete … This study investigated the integration of 3D concrete printing (3DCP) with modular construction by …","https://repository.tudelft.nl/file/File_cbee2f75-cdbd-4280-b47f-0bc9a24496d8","https://scholar.google.com/scholar?q=related:o67dXSpyPXUJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
9,"Y Ou, DW Bao, GQ Zhu, D Luo","Additive fabrication of large-scale customizable formwork using robotic fiber-reinforced polymer winding",2022,"3D printing and additive …","liebertpub.com","https://www.liebertpub.com/doi/abs/10.1089/3dp.2020.0358","https://scholar.google.com/scholar?cites=15646919916394072608&as_sdt=2005&sciodt=2007&hl=en",157,"2026-01-26 18:10:31","","10.1089/3dp.2020.0358","",,,,,,9,2.25,2,4,4,"… for building industry is based on 3D concrete printing (3DCP). … , while in this research, industrial robot and AM method is used … The path planning of the robotic arm was generated by the …","https://www.liebertpub.com/doi/pdf/10.1089/3dp.2020.0358","https://scholar.google.com/scholar?q=related:IEqnVcMGJdkJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
34,"H Kloft, C Gehlen, K Dörfler, N Hack…","TRR 277: Additive manufacturing in construction",2021,"Civil Engineering …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/CEND.202100026","https://scholar.google.com/scholar?cites=10613374266947822784&as_sdt=2005&sciodt=2007&hl=en",158,"2026-01-26 18:10:31","","10.1002/CEND.202100026","",,,,,,34,6.80,7,5,5,"… is completely filled with material, in 3D concrete printing, the material is only built up where … to their computing time and transferred into path planning and control concepts (project B04, …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/cend.202100026","https://scholar.google.com/scholar?q=related:wGSy6alHSpMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"O Iuorio","Additive Manufacturing and Automation in Construction",2024,"From Mass Prefab to Mass Customization: Modern …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-73327-7_2","https://scholar.google.com/scholar?cites=9684867583647466927&as_sdt=2005&sciodt=2007&hl=en",159,"2026-01-26 18:10:31","","10.1007/978-3-031-73327-7_2","",,,,,,1,0.50,1,1,2,"… The development of 3D concrete printing (3DCP) … The CAD design was then implemented in a robotic path planning, … A degree of freedom refers to an axis along which the robot can …","","https://scholar.google.com/scholar?q=related:r8UANMGPZ4YJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"M Smith, P Richard, AH Kyaw…","Hierarchical Discrete Lattice Assembly: An Approach for the Digital Fabrication of Scalable Macroscale Structures",2025,"Proceedings of the ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3745778.3766665","https://scholar.google.com/scholar?cites=12914554123514322340&as_sdt=2005&sciodt=2007&hl=en",160,"2026-01-26 18:10:31","","10.1145/3745778.3766665","",,,,,,1,1.00,0,4,1,"… digital twin of the robot. The pipeline begins with voxelization of a 3D mesh and proceeds through build sequencing, path planning, and real-time visualization with robot feedback. …","https://dl.acm.org/doi/pdf/10.1145/3745778.3766665","https://scholar.google.com/scholar?q=related:pJ2gFI22ObMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
12,"A Baghdadi, M Heristchian, L Ledderose, H Kloft","Experimental and numerical assessments of new concrete dry connections concerning potentials of the robotic subtractive manufacturing technique",2023,"Buildings","mdpi.com","https://www.mdpi.com/2075-5309/13/1/210?utm_campaign=releaseissue_buildingsutm_medium=emailutm_source=releaseissueutm_term=titlelink117","https://scholar.google.com/scholar?cites=16985462434685528759&as_sdt=2005&sciodt=2007&hl=en",161,"2026-01-26 18:10:31","HTML","","",,,,,,12,4.00,3,4,3,"… , the path planning and robotic G-codes were produced. The nuzzle was attached to the robot’… covered by the concrete by a straightforward path planning, as in Figure 21. Nevertheless, …","https://www.mdpi.com/2075-5309/13/1/210?utm_campaign=releaseissue_buildingsutm_medium=emailutm_source=releaseissueutm_term=titlelink117","https://scholar.google.com/scholar?q=related:tyosbRd8uOsJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"J Guan, K Ye, L Wang, Z Li, G Ma","Bending Performance of Ultra High-Performance Concrete Reinforced Concrete Composite Beams by 3d Printing",,"Available at SSRN 4676187","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4676187","",162,"2026-01-26 18:10:31","","","",,,,,,0,0.00,0,5,,"… 3D concrete printing (3DCP) is a novel construction process that involves the layer-by3 layer deposition of concrete guided by path planning. It … was a five-axis robot with a 3 m reach, …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4676187","https://scholar.google.com/scholar?q=related:oC9ks0BFi-kJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
3,"S Atarihuana, F Fernández, J Erazo, M Narváez…","Optimal strategies for filament orientation in non-planar 3D printing",2024,"Processes","mdpi.com","https://www.mdpi.com/2227-9717/12/12/2811","https://scholar.google.com/scholar?cites=5795805923904788338&as_sdt=2005&sciodt=2007&hl=en",163,"2026-01-26 18:10:31","HTML","","",,,,,,3,1.50,1,5,2,"… Path-planning strategies are developed to enhance shape accuracy and optimize infill distribution to improve print quality [4]. Path planning … the development of 3D concrete printing on …","https://www.mdpi.com/2227-9717/12/12/2811","https://scholar.google.com/scholar?q=related:chdzwcfWblAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"A Badre","Process framework for transferring BIM data to robot operations in construction",2020,"","etda.libraries.psu.edu","https://etda.libraries.psu.edu/catalog/17621asb390","",164,"2026-01-26 18:10:31","","","",,,,,,0,0.00,0,1,6,"… , it needs to have its position and to be able to perform path planning. There is an example … when the robot was instructed, which was in the middle of the 3D concrete printing tasks. …","https://etda.libraries.psu.edu/files/final_submissions/21373","https://scholar.google.com/scholar?q=related:viXlEG_-M4UJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"M Teng, P Feng, Q Wang, D Zhang, C Bao…","Robot-Friendly Construction: A Reverse Paradigm and Proof of Concept in Lunar Masonry",,"Available at SSRN …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5348032","",165,"2026-01-26 18:10:31","","","",,,,,,0,0.00,0,6,,"… Unlike predetermined trajectories in 3D concrete printing, masonry construction 249 … the scale of the robot and the 384 building. Low-complexity path planning: Construction processes …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5348032","https://scholar.google.com/scholar?q=related:fQK4I0GT0N0J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
11,"M Slepicka, K Mawas, A Borrmann, M Maboudi…","Digital twinning in additive manufacturing-closing the digital-physical-digital loop by automated integration of captured geometric data into fabrication information …",2022,"… on Computing in Civil …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-35399-4_34","https://scholar.google.com/scholar?cites=10578903624950291199&as_sdt=2005&sciodt=2007&hl=en",166,"2026-01-26 18:10:31","","10.1007/978-3-031-35399-4_34","",,,,,,11,2.75,2,5,4,"… directly for robot control by automatic translation processes. … The subsequent path planning is done by fitting a printable … To complete the robot motion all layers are connected with …","https://www.researchgate.net/profile/Markus-Gerke/publication/369304601_Digital_Twinning_in_Additive_Manufacturing_-_Closing_the_digital-physical-digital_loop_by_automated_integration_of_captured_geometric_data_into_fabrication_information_models/links/65128dc64aa1fe047007cc16/Digital-Twinning-in-Additive-Manufacturing-Closing-the-digital-physical-digital-loop-by-automated-integration-of-captured-geometric-data-into-fabrication-information-models.pdf","https://scholar.google.com/scholar?q=related:_xpBJszQz5IJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
273,"R He, M Li, VJL Gan, J Ma","BIM-enabled computerized design and digital fabrication of industrialized buildings: A case study",2021,"Journal of Cleaner Production","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959652620335502","https://scholar.google.com/scholar?cites=2584122011470920388&as_sdt=2005&sciodt=2007&hl=en",167,"2026-01-26 18:10:31","HTML","","",,,,,,273,54.60,68,4,5,"Industrialized construction leverages factory-based manufacturing and lean-site assembly to achieve higher industrial efficiency. Building information modeling (BIM) offers new …","https://www.sciencedirect.com/science/article/pii/S0959652620335502","https://scholar.google.com/scholar?q=related:xPr9NUel3CMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"L Li","Feedback Control-Based 3d Printing Product Quality",2024,"Proceedings of the 2024 International Conference on …","books.google.com","https://books.google.com/books?hl=en&lr=&id=NJUjEQAAQBAJ&oi=fnd&pg=PA93&dq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&ots=7wBnjMT0mz&sig=4yuEc4BDUm-NVXMi2Rf4tAbBqcE","",168,"2026-01-26 18:10:31","","","",,,,,,0,0.00,0,1,2,"… 3DCP (3D concrete printing) method based on real-time tool path planning and extrusion … curves, were obtained through an automated robot testing and data collection process. These …","https://www.atlantis-press.com/article/126003616.pdf","https://scholar.google.com/scholar?q=related:K1PHt0Xd5WoJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
23,"I Dressler, N Freund, D Lowke","Control of strand properties produced with shotcrete 3D printing by accelerator dosage and process parameters",2020,"RILEM International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-49916-7_5","https://scholar.google.com/scholar?cites=7781503484843849580&as_sdt=2005&sciodt=2007&hl=en",169,"2026-01-26 18:10:31","","10.1007/978-3-030-49916-7_5","",,,,,,23,3.83,8,3,6,"… adapt material and process to the specific requirements and facilitates offline path planning. … These will encompass for example application of additional thin layers or robot assisted post…","","https://scholar.google.com/scholar?q=related:bPeU-DB0_WsJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
39,"J Jiang, X Xu, Y Xiong, Y Tang, G Dong…","A novel strategy for multi-part production in additive manufacturing",2020,"The International Journal of …","Springer","https://link.springer.com/article/10.1007/S00170-020-05734-8","https://scholar.google.com/scholar?cites=5834290018285604530&as_sdt=2005&sciodt=2007&hl=en",170,"2026-01-26 18:10:31","HTML","10.1007/S00170-020-05734-8","",,,,,,39,6.50,7,6,6,"… [12] proposed a practical path planning strategy for fabricating … They also proposed a non-retraction path planning strategy for … a new parametric path planning method for printing …","https://link.springer.com/article/10.1007/S00170-020-05734-8","https://scholar.google.com/scholar?q=related:sk6FONyP91AJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"X Lu, Y Ikeda, A Khajehee, K Ito","Process simulation for enhancing self-supporting printability in 3D curvature-oriented clay form printing with an additional-axis base",2023,"Proceedings of IASS Annual …","ingentaconnect.com","https://www.ingentaconnect.com/contentone/iass/piass/2023/00002023/00000018/art00019","",171,"2026-01-26 18:10:31","","","",,,,,,0,0.00,0,4,3,"… The robot adjusts its speed based on variable path heights, ensuring the printed object is … , Vector field-based curved layer slicing and path planning for multi-axis printing, Robotics and …","https://www.researchgate.net/profile/Lu-Xuanyu/publication/374898070_Process_Simulation_for_Enhancing_Self-Supporting_Printability_in_3D_Curvature-Oriented_Clay_Form_Printing_with_an_Additional-Axis_Base/links/6533d9d75d51a8012b5b1978/Process-Simulation-for-Enhancing-Self-Supporting-Printability-in-3D-Curvature-Oriented-Clay-Form-Printing-with-an-Additional-Axis-Base.pdf","https://scholar.google.com/scholar?q=related:XVF9fSwX_uAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"J Xiao, Z Duan","Latest development of 3D printing adopting recycled aggregate",2023,"Multi-Functional Concrete with Recycled Aggregates","Elsevier","https://www.sciencedirect.com/science/article/pii/B9780323898386000165","https://scholar.google.com/scholar?cites=14519352817014422925&as_sdt=2005&sciodt=2007&hl=en",172,"2026-01-26 18:10:31","","","",,,,,,1,0.33,1,2,3,"… 3D concrete printing has received worldwide attention while the development on recycled … of natural sand to achieve 3D concrete printing and investigated the mechanical behavior and …","https://www.researchgate.net/profile/Job-Momoh/publication/367481104_Existing_sustainability_rating_systems_in_adopting_waste_reuse/links/641038d966f8522c38a3df31/Existing-sustainability-rating-systems-in-adopting-waste-reuse.pdf#page=324","https://scholar.google.com/scholar?q=related:jT220nUaf8kJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
4,"Y Shao, G Ma, W Zhang","Large-scale 3D printed model test on seepage distribution in water diversion tunnel and surrounding fractured rock",2025,"Tunnelling and Underground Space Technology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0886779825000276","https://scholar.google.com/scholar?cites=1221558933606765399&as_sdt=2005&sciodt=2007&hl=en",173,"2026-01-26 18:10:31","HTML","","",,,,,,4,4.00,1,3,1,"Hydro-geomechanical model test is a prevailing method to study the seepage field in the underground engineering. Most of the existing test models are equivalent continuous medium …","https://www.sciencedirect.com/science/article/pii/S0886779825000276","https://scholar.google.com/scholar?q=related:VxPWxWDZ8xAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
33,"G Placzek, P Schwerdtner","Concrete additive manufacturing in construction: integration based on component-related fabrication strategies",2023,"Buildings","mdpi.com","https://www.mdpi.com/2075-5309/13/7/1769","https://scholar.google.com/scholar?cites=13221187964453820618&as_sdt=2005&sciodt=2007&hl=en",174,"2026-01-26 18:10:31","HTML","","",,,,,,33,11.00,17,2,3,"… of compressed air and a curing accelerator with robot support. In selective binding methods, … Reinforcement integration as an automated process step could bring 3D concrete printing …","https://www.mdpi.com/2075-5309/13/7/1769","https://scholar.google.com/scholar?q=related:ypjwoWcYe7cJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"R Balachandran","3D printed materials for open hardware robot",2024,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1932457","",175,"2026-01-26 18:10:31","","","",,,,,,0,0.00,0,1,2,"… Incorporating 3D concrete printing technology into the fabrication process of reinforced concrete building components for housing projects in the Kingdom of Saudi Arabia is the focus of …","https://www.diva-portal.org/smash/get/diva2:1932457/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:CUdLCAh3uQgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"Y Wang, X Hou, T Chen, B Xiao","Recent Advancements of Applied Robotics in Construction Project Management: A Life Cycle Perspective",2025,"ASCE OPEN: Multidisciplinary …","ascelibrary.org","https://ascelibrary.org/doi/abs/10.1061/AOMJAH.AOENG-0095","",176,"2026-01-26 18:10:31","","10.1061/AOMJAH.AOENG-0095","",,,,,,0,0.00,0,4,1,"… project life cycle This study covers full robot types, the entire six-… that utilizes target detection and path planning to automate the … of a 3D concrete printing system.” In Proc., 37th Int. Symp. …","https://ascelibrary.org/doi/pdf/10.1061/AOMJAH.AOENG-0095?download=true","https://scholar.google.com/scholar?q=related:W0GXk-Or5-YJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
2,"MGM Patil, R Nayaka…","Digital Transformation for Sustainable and Resilient Infrastructure: Current Progress and Future Potential",2024,"2024 IEEE Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10912434/","https://scholar.google.com/scholar?cites=4994243359803338892&as_sdt=2005&sciodt=2007&hl=en",177,"2026-01-26 18:10:31","","","",,,,,,2,1.00,1,3,2,"… This review article delves into recent advancements in digital construction, focusing on 3D concrete printing technology and its transformative impact on the construction industry. It …","https://scholar.google.com/scholar?output=instlink&q=info:jHDuBuAdT0UJ:scholar.google.com/&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026&scillfp=14200192820269491452&oi=lle","https://scholar.google.com/scholar?q=related:jHDuBuAdT0UJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"R Dörrie, M Megnet, M David, K Dröder…","Integration of Discrete Reinforcement Elements for Shotcrete 3D Printing of Complex Structures",2025,"Open Conference …","tib-op.org","https://www.tib-op.org/ojs/index.php/ocp/article/view/2781","",178,"2026-01-26 18:10:31","","","",,,,,,0,0.00,0,5,1,"… to combine the robotic path planning during printing with the … During the joining process, the robot is in a waiting position … Toolpath-based design for 3D concrete printing of carbon-effi…","https://www.tib-op.org/ojs/index.php/ocp/article/download/2781/3181","https://scholar.google.com/scholar?q=related:Bhqnk2o7iNoJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
2,"F Simioni, B Rangel, N Campos, J Teixeira","3D printing for construction: a systematic review of its sustainability",2023,"Sustainable and Digital …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-25795-7_8","https://scholar.google.com/scholar?cites=16166378429601382005&as_sdt=2005&sciodt=2007&hl=en",179,"2026-01-26 18:10:31","","10.1007/978-3-031-25795-7_8","",,,,,,2,0.67,1,4,3,"… for the joint and the robotic arm path planning has been integrated into a comprehensive and … of material waste are factors that make 3D concrete printing an exciting prospect for the …","https://www.researchgate.net/profile/Fernanda-Cavatti/publication/370409030_3D_Printing_for_Construction_A_Systematic_Review_of_Its_Sustainability/links/652d71c76725c324010d2a71/3D-Printing-for-Construction-A-Systematic-Review-of-Its-Sustainability.pdf#page=106","https://scholar.google.com/scholar?q=related:dX7tUIeDWuAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"A Tripathi","Print Technique and Material Modification In 3D Printing of Concrete",2024,"","search.proquest.com","https://search.proquest.com/openview/bd5c62a09944b37f90d5625e3fe7e6d7/1?pq-origsite=gscholar&cbl=18750&diss=y","",180,"2026-01-26 18:10:31","HTML","","",,,,,,0,0.00,0,1,2,"… responses in printed products, and offer insights into cost-effective and environmentally efficient section design through composite material printing using 3D concrete printing. …","https://search.proquest.com/openview/bd5c62a09944b37f90d5625e3fe7e6d7/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:rndLQwmKVEEJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
3,"PL Rosendahl, A Wolf","The business case for 3D printing in the built environment",2022,"Structures and Architecture. A Viable …","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9781003023555-31/business-case-3d-printing-built-environment-rosendahl-wolf","https://scholar.google.com/scholar?cites=14936069208901398320&as_sdt=2005&sciodt=2007&hl=en",181,"2026-01-26 18:10:31","","10.1201/9781003023555-31/business-case-3d-printing-built-environment-rosendahl-wolf","",,,,,,3,0.75,2,2,4,"… Investigated the industrial potential of the technology using a 6-axis robot arm and a selfdeveloped conveyor system for the clay mass (Figure 3, top left). They demonstrated the …","","https://scholar.google.com/scholar?q=related:MK83kc-TR88J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
20,"M Leschok, L Reiter, B Dillenburger","Large-scale hollow-core 3D printing (HC3DP): A polymer 3D printing technology for large-scale ultralightweight components",2023,"Additive Manufacturing","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214860423004876","https://scholar.google.com/scholar?cites=13883597017790939454&as_sdt=2005&sciodt=2007&hl=en",182,"2026-01-26 18:10:31","HTML","","",,,,,,20,6.67,7,3,3,"Material extrusion (ME) has become a popular 3D printing method for large-scale applications such as in the automotive, naval, aerospace, and architecture sectors. It allows the …","https://www.sciencedirect.com/science/article/pii/S2214860423004876","https://scholar.google.com/scholar?q=related:PgEa4u1xrMAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
4,"SM Mei, ZW Li, BG He, JQ Song, MY Zhang…","A Novel Large-Scale 3D Printing Apparatus for Complex Geological Models and Its Application",2025,"Rock Mechanics and …","Springer","https://link.springer.com/article/10.1007/s00603-025-04598-2","https://scholar.google.com/scholar?cites=11721888615032751692&as_sdt=2005&sciodt=2007&hl=en",183,"2026-01-26 18:10:31","HTML","10.1007/s00603-025-04598-2","",,,,,,4,4.00,1,6,1,"… Next, the digital models of each zone were imported into 3D printing control software for layer slicing and path planning. For the intact rock mass zones, the printing path presented an …","https://link.springer.com/article/10.1007/s00603-025-04598-2","https://scholar.google.com/scholar?q=related:TAa5E5eDrKIJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22path+planning%22+%22robot%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
