Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"박태경, 이황",로봇 팔과 컴퓨터 비전을 활용한 어댑티브 건축 3D 프린팅-객체인식 알고리즘 YOLOv7 을 통한 실시간 모니터링,2023,대한건축학회 학술발표대회 논문집,dbpia.co.kr,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE11427080,,71,2026-01-26 17:59,,,,,,,,,0,0,0,2,3,… The adaptive 3D printing with an artificial intelligence(AI)-enabled … Automated quality and process control for additive … Toolpath-based design for 3D concrete printing of carbon-…,https://www.dbpia.co.kr/pdf/pdfView.do?nodeId=NODE11427080,https://scholar.google.com/scholar?q=related:YCSh24i472sJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,G Mengesha,"Bridging 3D-printed and Cast Concrete: A Review of Mechanical Bond Behavior, Composite Action, and Sustainable Protective Structures",2025,"… Action, and Sustainable Protective Structures (June …",papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5314571,,72,2026-01-26 17:59,,,,,,,,,0,0,0,1,1,… These findings emphasize the sensitivity of bond behavior to process control. … Additive manufacturing of concrete in construction: Potentials and challenges of 3D concrete printing. …,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5314571,https://scholar.google.com/scholar?q=related:83exWjMHnicJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
1,"V Usenko, A Hasenko, D Usenko",RESOURCE-SAVING TECHNOLOGIES AND STRUCTURAL OPTIMIZATION OF CIVIL DEFENSE PROTECTIVE STRUCTURES,2025,Publishing House “Baltija …,baltijapublishing.lv,http://www.baltijapublishing.lv/omp/index.php/bp/catalog/download/571/15567/32848-1,https://scholar.google.com/scholar?cites=15324873360289406796&as_sdt=2005&sciodt=2007&hl=en,73,2026-01-26 17:59,PDF,,,,,,,,1,1,0,3,1,"… , and integrating artificial intelligence for monitoring and … digital process control, 3D printing allows for significant cost … Potentials and challenges of 3D concrete printing. Virtual and …",http://www.baltijapublishing.lv/omp/index.php/bp/catalog/download/571/15567/32848-1,https://scholar.google.com/scholar?q=related:TJ_lYyDjrNQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
3,"J Wang, L Zhu, D Wan, Y Xue",Research progress and trend analysis of solid waste resource utilization in geopolymer concrete,2025,Buildings,mdpi.com,https://www.mdpi.com/2075-5309/15/18/3370,https://scholar.google.com/scholar?cites=7844871945374592375&as_sdt=2005&sciodt=2007&hl=en,74,2026-01-26 17:59,HTML,,,,,,,,3,3,1,4,1,… The former involves full-process control from raw material selection and mix design to curing … reflecting the penetration of artificial intelligence technology into the field of material design. …,https://www.mdpi.com/2075-5309/15/18/3370,https://scholar.google.com/scholar?q=related:d-16bHiV3mwJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
3,K Vasilic,"Standardization Aspects of Concrete 3D Printing: State of the art, requirements and first steps towards standardization",2024,RILEM Technical Letters,letters.rilem.net,https://letters.rilem.net/index.php/rilem/article/view/201,https://scholar.google.com/scholar?cites=16733641248784866038&as_sdt=2005&sciodt=2007&hl=en,75,2026-01-26 17:59,,,,,,,,,3,1.5,3,1,2,"… one, incorporating automation, enhanced process control, and advanced machinery. … concrete through explainable artificial intelligence,"" Structures, vol. 56, p. 104850, 2023. …",https://letters.rilem.net/index.php/rilem/article/download/201/217,https://scholar.google.com/scholar?q=related:9lqloA7WOegJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
7,"OJ Oladunni, CKM Lee, ID Ibrahim…",Advances in sustainable additive manufacturing: a systematic review for construction industry to mitigate greenhouse gas emissions,2025,Frontiers in Built …,frontiersin.org,https://www.frontiersin.org/journals/built-environment/articles/10.3389/fbuil.2025.1535626/full,https://scholar.google.com/scholar?cites=15103481811459234792&as_sdt=2005&sciodt=2007&hl=en,76,2026-01-26 17:59,HTML,10.3389/fbuil.2025.1535626,,,,,,,7,7,2,4,1,"… of a large-scale 3D concrete printing (3DCP) technology: (1) … technologies such as robotics, artificial intelligence (AI), and … In pursuit of sustainability objectives, AM process control …",https://www.frontiersin.org/journals/built-environment/articles/10.3389/fbuil.2025.1535626/full,https://scholar.google.com/scholar?q=related:6NuZk69YmtEJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"ВГ Усенко, АВ Гасенко, ДВ Усенко",Resource-saving technologies and structural optimization of civil defense protective structures. In Innovations in science: current research and advanced technologies …,2025,,reposit.nupp.edu.ua,http://reposit.nupp.edu.ua/handle/PoltNTU/20672,,77,2026-01-26 17:59,,,,,,,,,0,0,0,3,1,"… , and integrating artificial intelligence for monitoring and … digital process control, 3D printing allows for significant cost … Potentials and challenges of 3D concrete printing. Virtual and …",https://reposit.nupp.edu.ua/bitstream/PoltNTU/20672/1/571-Chapter%20Manuscript-32848-1-10-20250414.pdf,https://scholar.google.com/scholar?q=related:h8cUFqJNpYYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
4,"T Wang, Y Yamakawa",Enhancing precision in 3D printing for highly functional printing with high-speed vision,2024,The International Journal of Advanced …,Springer,https://link.springer.com/article/10.1007/s00170-024-14594-5,https://scholar.google.com/scholar?cites=15628167208022406935&as_sdt=2005&sciodt=2007&hl=en,78,2026-01-26 17:59,HTML,10.1007/s00170-024-14594-5,,,,,,,4,2,2,2,2,"… , including spatial constraints and process control limitations. This paper introduces novel … time height measurement and feedback system for 3d concrete printing. In: High tech concrete: …",https://link.springer.com/article/10.1007/s00170-024-14594-5,https://scholar.google.com/scholar?q=related:F3eVLEZn4tgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"EM Karim, C Aigbavboa, K Otasowie",Contractors of the Future: Integrating Internet of Things and 3D Printing in the Liberian Construction Industry,2025,Proceedings of the Future …,Springer,https://link.springer.com/chapter/10.1007/978-3-032-07992-3_13,,79,2026-01-26 17:59,,10.1007/978-3-032-07992-3_13,,,,,,,0,0,0,3,1,"… This is a result of leveraging innovations such as artificial intelligence (AI), digital technologies from Industry 4.0 to create an environment that prioritises sustainability and efficiency [81]. …",,https://scholar.google.com/scholar?q=related:WUpktiAp6TwJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
1,"T Tu, M Liu, Y Yu, H Yang",Ceramic Process Optimization and Automation Design Based on CAD and Reinforcement Learning,2024,,cad-journal.net,https://www.cad-journal.net/files/vol_21/CAD_21(S23)_2024_100-116.pdf,https://scholar.google.com/scholar?cites=10688820102771598702&as_sdt=2005&sciodt=2007&hl=en,80,2026-01-26 17:59,PDF,,,,,,,,1,0.5,0,4,2,"… of computer science and artificial intelligence, high-… and solution for statistical process control in the ceramic manufacturing … extrusion-based 3D concrete printing using machine learning…",https://www.cad-journal.net/files/vol_21/CAD_21(S23)_2024_100-116.pdf,https://scholar.google.com/scholar?q=related:bmXBbUBRVpQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"J Sun, H Wang, Y Zhang, H Liu, M Zhang…",Sustainable utilization of waste in the 3D printed concrete,2026,Journal of Building …,sciexplor.com,https://www.sciexplor.com/articles/jbde.2026.0023,,81,2026-01-26 17:59,HTML,,,,,,,,0,0,0,6,1,"… Integrated solutions combining material design, process control, and equipment innovation … the development of machine learning and artificial intelligence frameworks that model the …",https://www.sciexplor.com/articles/jbde.2026.0023,https://scholar.google.com/scholar?q=related:Mhe56EtTXugJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"S Dixit, S Prakash, M Nizamuddin…",3D printing revolution: An in-depth analysis of additive manufacturing,2025,AIP Conference …,pubs.aip.org,https://pubs.aip.org/aip/acp/article-abstract/3157/1/110001/3344686,,82,2026-01-26 17:59,,,,,,,,,0,0,0,4,1,"… are discussed in the literature, including developments in bioprinting, multimaterial printing, and the combination of 3D printing with cutting-edge technologies like artificial intelligence …",,https://scholar.google.com/scholar?q=related:Wq6f6fT_pdkJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,H Zhang,Using Machine Learning to Predict Buildability of 3D Concrete Printing,2024,,search.proquest.com,https://search.proquest.com/openview/08b74d0bff97bdeb011e860cea661264/1?pq-origsite=gscholar&cbl=2026366&diss=y,,83,2026-01-26 17:59,HTML,,,,,,,,0,0,0,1,2,"3D concrete printing (3DCP) is a digital construction technology that fabricates structures layer by layer. Compared with conventional casting construction, this technology is free of …",https://search.proquest.com/openview/08b74d0bff97bdeb011e860cea661264/1?pq-origsite=gscholar&cbl=2026366&diss=y,https://scholar.google.com/scholar?q=related:voHLdgwJ0b0J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"EMKC Aigbavboa, K Otasowie",of Things and 3D Printing in the Liberian Construction Industry,2025,Proceedings of the Future …,books.google.com,https://books.google.com/books?hl=en&lr=&id=uJuSEQAAQBAJ&oi=fnd&pg=PA178&dq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&ots=qoOBoigB2i&sig=WhDnp9rS_6-93vfsys1Q4fDd_8k,,84,2026-01-26 17:59,,,,,,,,,0,0,0,2,1,"… This is a result of leveraging innovations such as artificial intelligence (AI), digital … Exploring architectural units through robotic 3d concrete printing of space-filling geometries. …",,https://scholar.google.com/scholar?q=related:V_L-0mqgkiAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
13,"M Rastegarpanah, ME Asif, J Butt, H Voos…",Mobile robotics and 3D printing: addressing challenges in path planning and scalability,2024,Virtual and Physical …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/17452759.2024.2433588,https://scholar.google.com/scholar?cites=8655610924280342212&as_sdt=2005&sciodt=2007&hl=en,85,2026-01-26 17:59,,10.1080/17452759.2024.2433588,,,,,,,13,6.5,3,5,2,"Mobile Additive Manufacturing (MAM) systems are transforming large-scale fabrication across various industries, particularly in building and construction. This review explores recent …",https://www.tandfonline.com/doi/pdf/10.1080/17452759.2024.2433588,https://scholar.google.com/scholar?q=related:xGa4t0boHngJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,Z Wu,The Impact of Industrial 3D Design on China's Manufacturing Efficiency,2025,AIS-Architecture Image Studies,journals.wisethorough.com,https://www.journals.wisethorough.com/index.php/AIS/article/view/1150,,86,2026-01-26 17:59,,,,,,,,,0,0,0,1,1,… The construction work will exclusively use the robotics and unmanned machinery based on artificial intelligence technology. The completion of construction work is planned for 2024 (…,https://www.journals.wisethorough.com/index.php/AIS/article/download/1150/780,https://scholar.google.com/scholar?q=related:p_LQ8VJOdbQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,R Imran,Implementation of Numerical Modeling and Simulation Approach for Performance Evaluation of 3D Printing Process in Biomedical and Construction …,2023,,search.proquest.com,https://search.proquest.com/openview/ee46c76949155e51b29dc87ec3b5f983/1?pq-origsite=gscholar&cbl=2026366&diss=y,,87,2026-01-26 17:59,HTML,,,,,,,,0,0,0,1,3,… Chapter 6 is based on a submitted research article Buildability Analysis on Cylindrical Structures in 3D Concrete Printing (3DCP) and presents the numerical modeling and …,https://search.proquest.com/openview/ee46c76949155e51b29dc87ec3b5f983/1?pq-origsite=gscholar&cbl=2026366&diss=y,https://scholar.google.com/scholar?q=related:hdRpkdQrir0J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"L Xuan, Y Zhao",Implementation Pathways for the Sustainable Development of China's 3D Printing Industry Under the “Dual Carbon” Goals: Policy Optimization and …,2026,Sustainability,mdpi.com,https://www.mdpi.com/2071-1050/18/2/591,,88,2026-01-26 17:59,HTML,,,,,,,,0,0,0,2,1,"… The European Union deeply integrates Industry 4.0 technologies, leveraging artificial intelligence (… This enables “optimization before fabrication” and, through intelligent process control, …",https://www.mdpi.com/2071-1050/18/2/591,https://scholar.google.com/scholar?q=related:liGTOqvb42sJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
24,"A Gamal, B Nashaat, MM Shahda…",Ten questions concerning the integration of digital fabrication techniques into the architectural design process,2024,… Engineering and Design …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/17452007.2023.2269559,https://scholar.google.com/scholar?cites=18034209408920926086&as_sdt=2005&sciodt=2007&hl=en,89,2026-01-26 17:59,,10.1080/17452007.2023.2269559,,,,,,,24,12,6,4,2,"… examples of the use of 3D Concrete Printing are Dubai’s 3D-… forms, material management, process control, and construction … technologies like Artificial Intelligence (AI) and automation. …",https://www.tandfonline.com/doi/pdf/10.1080/17452007.2023.2269559,https://scholar.google.com/scholar?q=related:hje9d-hhRvoJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
38,"P Mark, G Lanza, D Lordick, A Albers…",Industrializing precast productions: adaptive modularized constructions made in a flux,2021,Civil Engineering …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/cend.202100019,https://scholar.google.com/scholar?cites=18355276675357536097&as_sdt=2005&sciodt=2007&hl=en,90,2026-01-26 17:59,,10.1002/cend.202100019,,,,,,,38,7.6,8,5,5,"… ) and fed back into the process control 39 (Figure 11). … the basis for additive methods such as 3D concrete printing (eg, see … of artificial intelligence technologies or similar technologies. …",https://onlinelibrary.wiley.com/doi/pdf/10.1002/cend.202100019,https://scholar.google.com/scholar?q=related:Ye-yxOIKu_4J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
1,E Westphal,Digital quality assurance system for additive manufacturing based on machine learning methods and blockchain technology,2023,,rosdok.uni-rostock.de,https://rosdok.uni-rostock.de/file/rosdok_disshab_0000003154/rosdok_derivate_0000221955/Westphal_Dissertation_2024.pdf,https://scholar.google.com/scholar?cites=3558656041154210281&as_sdt=2005&sciodt=2007&hl=en,91,2026-01-26 17:59,PDF,,,,,,,,1,0.33,1,1,3,… for additive manufacturing based on specific artificial intelligence (AI) methods and blockchain … Closed-loop quality and process control for additive manufacturing through machine …,https://rosdok.uni-rostock.de/file/rosdok_disshab_0000003154/rosdok_derivate_0000221955/Westphal_Dissertation_2024.pdf,https://scholar.google.com/scholar?q=related:6WnLmtDiYjEJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
6,"TS Tamir, G Xiong, Z Shen…",Physics-Driven Data Collection in 3-D Printing: Traversing the Realm of Social Manufacturing,2024,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10577439/,https://scholar.google.com/scholar?cites=6078914787245984758&as_sdt=2005&sciodt=2007&hl=en,92,2026-01-26 17:59,,,,,,,,,6,3,2,4,2,"… In smart manufacturing, various artificial intelligence (AI) tools are harnessed to significantly … and layer shape prediction during 3D-concreteprinting using the particle finite element …",https://ieeexplore.ieee.org/iel8/6570650/10772353/10577439.pdf,https://scholar.google.com/scholar?q=related:9ouqocqkXFQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
64,"T Feucht, J Lange, M Erven, CB Costanzi…",Additive manufacturing by means of parametric robot programming,2020,Construction …,Springer,https://link.springer.com/article/10.1007/s41693-020-00033-w,https://scholar.google.com/scholar?cites=12192688600539025171&as_sdt=2005&sciodt=2007&hl=en,93,2026-01-26 17:59,HTML,10.1007/s41693-020-00033-w,,,,,,,64,10.67,13,5,6,"3D printing or additive manufacturing (AM) is now becoming a common technology in industry. The research activities in this area are constantly increasing, because with the high level …",https://link.springer.com/article/10.1007/s41693-020-00033-w,https://scholar.google.com/scholar?q=related:E08VvK4hNakJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,X Sun,An Interlaced Toolpath Method for Void Reduction in Material Extrusion Additive Manufacturing,2024,,research-repository.rmit.edu.au,https://research-repository.rmit.edu.au/articles/thesis/An_Interlaced_Toolpath_Method_for_Void_Reduction_in_Material_Extrusion_Additive_Manufacturing/28217318,,94,2026-01-26 17:59,,,,,,,,,0,0,0,1,2,"… It also proposes the need to explore advanced process control strategies, such as real-time … Additionally, the method is tested in larger-scale processes such as 3D Concrete Printing (…",https://research-repository.rmit.edu.au/articles/thesis/An_Interlaced_Toolpath_Method_for_Void_Reduction_in_Material_Extrusion_Additive_Manufacturing/28217318/1/files/51725006.pdf,https://scholar.google.com/scholar?q=related:7u48jY4180YJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,E Simon,The Effects of Non-Planar 3D Printing on the Strength of Complex Architectural Forms,2025,,rave.ohiolink.edu,https://rave.ohiolink.edu/etdc/view?acc_num=kent1745526130662274,,95,2026-01-26 17:59,,,,,,,,,0,0,0,1,1,"… Artificial intelligence tools assisted in the development of specific parts of this essay by … with reinforced meshwork structures and 3D concrete printing to increase geometric freedom, …",https://etd.ohiolink.edu/acprod/odb_etd/ws/send_file/send?accession=kent1745526130662274&disposition=inline,https://scholar.google.com/scholar?q=related:0EKi3xxwpgkJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
8,"L Tudorache, ? Babur, SS Lucas…",Current approaches to digital twins in additive manufacturing: a systematic literature review,2025,Progress in Additive …,Springer,https://link.springer.com/article/10.1007/s40964-025-01262-7,https://scholar.google.com/scholar?cites=16339644786818983442&as_sdt=2005&sciodt=2007&hl=en,96,2026-01-26 17:59,HTML,10.1007/s40964-025-01262-7,,,,,,,8,8,2,4,1,"… machine learning (ML) and artificial intelligence (AI), with DT-… ML algorithms for adaptive process control and anomaly detection… and acronyms such as ""3D concrete printing"" or ""3DCP"". …",https://link.springer.com/article/10.1007/s40964-025-01262-7,https://scholar.google.com/scholar?q=related:EqZoylwUwuIJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
12,"A Al Masri, BBF da Costa, D Vasco, D Boer…",Roles of robotics in architectural and engineering construction industries: review and future trends,2024,Journal of Building …,sciexplor.com,https://www.sciexplor.com/articles/2811-0730-0302-9,https://scholar.google.com/scholar?cites=14823738271653367749&as_sdt=2005&sciodt=2007&hl=en,97,2026-01-26 17:59,HTML,,,,,,,,12,6,2,5,2,"… By harnessing the power of automation and artificial intelligence (AI), robotic construction … Optical process control for extrusion-based additive manufacturing methods in construction. …",https://www.sciexplor.com/articles/2811-0730-0302-9,https://scholar.google.com/scholar?q=related:xQ9DJWt_uM0J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
12,"M Szechy?ska-Hebda, M Hebda…",Let's Print an Ecology in 3D (and 4D),2024,Materials,mdpi.com,https://www.mdpi.com/1996-1944/17/10/2194,https://scholar.google.com/scholar?cites=12518015674833097304&as_sdt=2005&sciodt=2007&hl=en,98,2026-01-26 17:59,HTML,,,,,,,,12,6,4,3,2,"… More recently, artificial intelligence, machine learning, and deep learning have become … , predicting 3D printing parameters and process control, material development, part orientation, …",https://www.mdpi.com/1996-1944/17/10/2194,https://scholar.google.com/scholar?q=related:WNIy1-7suK0J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,MVB P?rez,Assessment of Fresh and Hardened State Properties in Medium-scale 3D Printing of Earth-Cement Mixtures With and Without Jute Fibers,2025,,search.proquest.com,https://search.proquest.com/openview/93836cf2b03b43f002659e387d9eeb94/1?pq-origsite=gscholar&cbl=2026366&diss=y,,99,2026-01-26 17:59,HTML,,,,,,,,0,0,0,1,1,"… change, healthcare, quality management, and artificial intelligence. ISO's mission is to improve the … It addressed essential topics such as material properties, process control, and quality …",https://search.proquest.com/openview/93836cf2b03b43f002659e387d9eeb94/1?pq-origsite=gscholar&cbl=2026366&diss=y,https://scholar.google.com/scholar?q=related:sUp7OTCi0RQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
26,"DEP Klenam, OS Bamisaye, IE Williams…",Global perspective and African outlook on additive manufacturing research? an overview,2022,Manufacturing …,mfr.edp-open.org,https://mfr.edp-open.org/articles/mfreview/abs/2022/01/mfreview220003/mfreview220003.html,https://scholar.google.com/scholar?cites=16481634269506386177&as_sdt=2005&sciodt=2007&hl=en,100,2026-01-26 17:59,,,,,,,,,26,6.5,7,4,4,"… , 92 were mostly on quality control, process control and quality assessment. About 85 publications … and artificial intelligence, a key enabler and driver of the Fourth Industrial Revolution. …",https://mfr.edp-open.org/articles/mfreview/pdf/2022/01/mfreview220003.pdf,https://scholar.google.com/scholar?q=related:ATnVbwuHuuQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
22,"TR Arunprasand, P Nallasamy",Advancements in optimizing mechanical performance of 3d printed polymer matrix composites via microstructural refinement and processing enhancements: A …,2025,Mechanics of Advanced Materials …,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/15376494.2024.2426776,https://scholar.google.com/scholar?cites=7053562507092925269&as_sdt=2005&sciodt=2007&hl=en,101,2026-01-26 17:59,,10.1080/15376494.2024.2426776,,,,,,,22,22,11,2,1,This comprehensive review examines advancements in optimizing the mechanical performance of 3D printed polymer matrix composites (PMCs). It focuses on microstructural …,https://www.tandfonline.com/doi/pdf/10.1080/15376494.2024.2426776,https://scholar.google.com/scholar?q=related:VZtJlLpJ42EJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
9,"CD Patel, CH Chen","Digital Manufacturing: The Industrialization of"" art to Part"" 3D Additive Printing",2022,,books.google.com,https://books.google.com/books?hl=en&lr=&id=o6NgEAAAQBAJ&oi=fnd&pg=PP1&dq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&ots=Rrw8VMrOdj&sig=DXmTi5jeoICker1CY0k-ZZuM5Yk,https://scholar.google.com/scholar?cites=5991437109717781883&as_sdt=2005&sciodt=2007&hl=en,102,2026-01-26 17:59,BOOK,,,,,,,,9,2.25,5,2,4,"… 2 3D concrete printing technology developed by NTU Singapore 372 … at the factory level including autonomous robots, artificial intelligence, machine learning, and cyber-physical …",,https://scholar.google.com/scholar?q=related:e03Sqk7cJVMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
4,"K Soga, ZQ Chen, PG Hubbard, C Ford…",Evaluating Contributions of Emerging Technologies to Civil Infrastructure System Resilience. II: Case Studies,2025,ASCE-ASME Journal …,ascelibrary.org,https://ascelibrary.org/doi/abs/10.1061/AJRUA6.RUENG-1495,https://scholar.google.com/scholar?cites=7984005099404418663&as_sdt=2005&sciodt=2007&hl=en,103,2026-01-26 17:59,,10.1061/AJRUA6.RUENG-1495,,,,,,,4,4,1,5,1,"… It recognized that using 3D concrete printing to construct bridge segments mitigates the … The recent advances in artificial intelligence (AI), particularly computer vision methods, further …",https://ascelibrary.org/doi/pdf/10.1061/AJRUA6.RUENG-1495,https://scholar.google.com/scholar?q=related:Z17oOlbizG4J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
0,"MV Ehteshamfar, X Xu, S Yang","Quality-centric digital twins in additive manufacturing: a review of the state-of-the-art, challenges, and future directions",2026,Digital Twin,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/27525783.2026.2613469,,104,2026-01-26 17:59,,10.1080/27525783.2026.2613469,,,,,,,0,0,0,3,1,"… primary focuses of DT: (I) artificial intelligence (AI) -integration, (II) … the use of DT technology in 3D concrete printing (3DCP), … feedback and near real-time adjustments for process control. …",https://www.tandfonline.com/doi/pdf/10.1080/27525783.2026.2613469,https://scholar.google.com/scholar?q=related:0goRtE2IomQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
11,"SK Fianko, TC Dzogbewu, E Agbamava, DJ de Beer",Mass Customisation Strategies in Additive Manufacturing: A Systematic Review and Implementation Framework,2025,Processes,mdpi.com,https://www.mdpi.com/2227-9717/13/6/1855,https://scholar.google.com/scholar?cites=14251498935958503795&as_sdt=2005&sciodt=2007&hl=en,105,2026-01-26 17:59,HTML,,,,,,,,11,11,3,4,1,"… term reliability assessment, and integrating emerging technologies like artificial intelligence. … of digital twin technology has transformed process control and quality assurance. …",https://www.mdpi.com/2227-9717/13/6/1855,https://scholar.google.com/scholar?q=related:cwGqSsZ-x8UJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22process+control%22+%22artificial+intelligence%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026
